income,age,employment_type,credit_score,past_repayment_history,transaction_behaviour,cash_flow_volatility,rent_payment_on_time,utility_bills_on_time,loan_amount,interest_rate,tenure_years,loan_to_value_ratio,debt_to_income_ratio,loan_to_income_ratio,cross_loan_exposure,declared_value,market_value,price_trend,crime_index,natural_disaster_risk,unemployment_rate,overvaluation_detected,document_consistency_check,synthetic_identity_detected,anomaly_patterns,industry,industry_growth_rate,regional_unemployment,regional_inflation,recession_indicator,portfolio_concentration_risk
135677,26,salaried,811,late_payments,moderate,low,True,False,673511,10.82,7,0.5,0.36,3.22,3,104027,198682,stable,high,low,5.4,True,failed,False,multiple_ids_used,IT,-0.9,10.2,8.6,False,medium
23699,51,freelancer,586,late_payments,moderate,medium,False,False,369940,11.71,9,0.61,0.11,5.64,1,646362,362976,falling,medium,medium,3.8,False,failed,True,none,healthcare,1.0,7.9,5.0,True,low
61073,62,self_employed,381,mixed,moderate,high,False,True,834384,11.03,14,0.74,0.18,3.48,1,151978,308963,stable,low,medium,6.9,True,passed,False,unusual_large_transaction,hospitality,4.2,8.3,8.2,False,low
144891,51,contract,687,good,spending_heavy,medium,False,True,56891,8.03,19,0.54,0.49,5.3,2,784757,637425,stable,low,low,9.6,False,failed,False,"none,sudden_address_change",manufacturing,2.2,9.0,9.4,True,low
20198,26,self_employed,544,default,frugal,low,False,False,180605,11.17,25,0.78,0.11,4.42,3,939552,673868,stable,medium,medium,7.7,True,failed,False,"none,unusual_large_transaction",manufacturing,7.2,9.3,9.9,False,high
136719,61,freelancer,838,default,spending_heavy,low,True,False,245273,10.64,14,0.88,0.44,3.76,4,496477,763847,stable,medium,medium,10.0,True,passed,True,"none,unusual_large_transaction",construction,3.6,6.4,9.6,False,high
83160,21,freelancer,710,mixed,frugal,low,False,True,414493,9.01,15,0.9,0.64,5.13,4,882042,784497,falling,low,medium,9.6,False,passed,True,"sudden_address_change,multiple_ids_used",hospitality,4.0,5.6,1.7,True,low
70232,43,freelancer,568,default,spending_heavy,low,True,True,370784,6.34,17,0.8,0.36,3.51,2,302322,948689,stable,medium,high,5.3,True,failed,True,unusual_large_transaction,healthcare,6.8,6.7,4.3,False,high
52908,51,contract,431,mixed,moderate,medium,True,True,691912,7.45,20,0.52,0.31,1.1,2,611420,516737,stable,low,low,12.3,False,failed,False,sudden_address_change,construction,4.5,10.2,8.3,False,low
63329,60,freelancer,539,good,moderate,high,False,True,661658,5.12,29,0.9,0.39,4.79,3,633433,472734,rising,low,high,7.1,False,passed,True,"sudden_address_change,none",healthcare,-0.0,7.6,2.8,True,medium
36891,25,self_employed,772,default,frugal,low,False,False,981592,5.6,8,0.73,0.54,1.35,5,504790,628677,falling,medium,high,14.3,False,failed,True,none,construction,-2.9,6.6,5.4,False,low
145536,59,contract,353,late_payments,moderate,medium,False,True,764075,11.07,20,0.51,0.58,2.91,0,240053,110265,falling,medium,medium,3.3,True,passed,True,"multiple_ids_used,none",manufacturing,1.0,5.6,7.5,True,low
136147,28,contract,336,late_payments,spending_heavy,high,True,False,463733,10.78,29,0.58,0.53,5.9,1,282155,853368,falling,high,high,12.6,False,passed,False,none,IT,5.7,8.7,9.3,True,medium
36821,53,contract,658,default,moderate,high,True,False,205385,7.8,18,0.93,0.53,3.59,5,573749,829249,rising,high,high,7.8,False,failed,False,sudden_address_change,IT,1.8,3.7,6.1,True,low
117207,28,self_employed,320,late_payments,moderate,low,False,True,237153,8.64,8,0.62,0.24,2.0,5,475638,353496,falling,low,low,8.7,False,passed,False,"none,multiple_ids_used",retail,2.1,5.0,3.3,True,low
21178,43,self_employed,488,mixed,moderate,medium,False,True,466203,10.53,26,0.57,0.75,1.63,5,742482,152587,stable,low,low,10.9,False,failed,False,unusual_large_transaction,healthcare,4.6,9.9,9.8,True,low
70004,59,salaried,474,late_payments,frugal,low,True,True,459347,11.57,14,0.65,0.36,2.82,4,554513,470620,stable,high,medium,5.6,False,passed,True,none,hospitality,-4.0,5.7,5.8,True,medium
34130,54,contract,312,good,spending_heavy,high,True,True,559035,9.12,28,0.77,0.29,2.15,4,584572,723590,stable,low,high,6.1,False,passed,False,unusual_large_transaction,construction,3.8,3.9,6.7,False,low
108544,65,self_employed,344,good,frugal,low,True,False,653116,11.94,6,0.55,0.19,4.09,0,273281,447545,rising,low,low,11.5,True,passed,False,"unusual_large_transaction,none",manufacturing,5.6,7.9,1.8,False,medium
101488,35,self_employed,771,mixed,spending_heavy,low,True,False,50146,8.37,5,0.63,0.78,2.96,3,873123,529611,falling,medium,high,4.9,True,passed,False,unusual_large_transaction,retail,7.1,10.9,7.7,True,high
72157,59,self_employed,710,mixed,frugal,low,False,True,644331,5.34,5,0.9,0.6,5.0,0,938701,684999,falling,medium,high,11.4,False,passed,True,"sudden_address_change,multiple_ids_used",IT,-1.5,11.3,5.8,False,medium
51153,39,self_employed,607,good,frugal,low,True,False,826233,9.44,30,0.65,0.14,4.44,2,105760,256995,stable,medium,high,5.4,False,failed,False,none,manufacturing,-3.2,11.6,4.0,True,low
129868,30,freelancer,507,good,moderate,high,True,False,803462,8.7,5,0.91,0.78,5.06,4,317221,577758,stable,high,low,10.7,False,passed,True,"multiple_ids_used,unusual_large_transaction",construction,2.7,8.4,5.6,True,high
46790,58,self_employed,738,default,frugal,high,True,False,137439,7.77,13,0.52,0.75,4.51,2,137948,166223,rising,high,high,3.3,True,failed,True,"multiple_ids_used,none",IT,2.6,4.7,8.7,False,high
40439,55,contract,415,late_payments,frugal,high,False,True,498965,8.45,23,0.81,0.49,4.1,0,744920,335626,stable,medium,high,3.9,True,failed,False,"none,unusual_large_transaction",IT,4.2,6.7,4.3,False,high
47144,55,freelancer,392,late_payments,frugal,high,True,True,154949,10.87,27,0.53,0.11,3.65,0,341148,420406,stable,high,high,7.6,True,failed,False,"multiple_ids_used,unusual_large_transaction",manufacturing,6.5,9.8,7.5,True,high
78612,26,salaried,419,late_payments,spending_heavy,medium,True,True,79420,10.93,29,0.72,0.43,2.38,5,423450,383160,falling,low,high,5.9,False,failed,True,sudden_address_change,retail,6.5,11.5,6.4,True,medium
63655,47,contract,789,good,moderate,high,False,True,876690,6.2,7,0.92,0.28,3.02,4,552577,907336,falling,medium,medium,7.8,True,passed,False,"multiple_ids_used,unusual_large_transaction",manufacturing,4.8,2.2,4.8,True,low
76592,58,self_employed,460,default,frugal,low,False,False,749433,8.33,29,0.94,0.55,3.58,4,337304,920868,rising,low,high,9.7,True,passed,True,sudden_address_change,hospitality,-1.8,11.5,1.2,True,medium
68163,38,freelancer,535,late_payments,frugal,medium,False,True,765469,5.09,18,0.74,0.15,1.73,0,197934,618357,falling,high,medium,8.9,False,failed,True,"unusual_large_transaction,none",IT,-0.5,7.2,3.7,True,high
138346,65,freelancer,498,late_payments,moderate,high,False,True,455125,9.89,23,0.63,0.27,5.54,5,456056,158235,rising,medium,medium,10.1,True,failed,False,"sudden_address_change,unusual_large_transaction",hospitality,-2.9,9.2,3.1,True,high
89162,38,contract,380,good,spending_heavy,low,True,True,107725,11.78,5,0.56,0.19,5.77,1,978068,373988,rising,medium,low,10.2,False,failed,True,none,manufacturing,1.0,9.2,9.7,True,medium
90131,65,self_employed,737,default,moderate,low,True,True,781924,9.04,16,0.79,0.54,4.66,2,209087,744749,stable,low,low,6.5,False,failed,False,multiple_ids_used,hospitality,-2.3,8.4,6.1,False,low
64537,30,freelancer,722,mixed,moderate,high,True,True,326705,9.67,13,0.66,0.43,3.66,5,425791,142935,rising,high,medium,7.3,True,failed,True,"multiple_ids_used,unusual_large_transaction",manufacturing,3.3,4.9,6.8,True,medium
121675,26,salaried,570,late_payments,frugal,low,True,True,865330,6.74,7,0.91,0.38,2.56,3,215918,750152,stable,medium,medium,3.5,False,passed,False,"none,multiple_ids_used",construction,3.4,4.1,1.8,False,medium
138146,57,contract,814,late_payments,spending_heavy,high,False,True,146106,10.71,13,0.5,0.45,1.94,3,843012,708646,rising,medium,high,10.7,True,failed,True,"unusual_large_transaction,none",manufacturing,-2.2,10.7,8.6,True,low
123960,56,freelancer,741,good,moderate,medium,False,False,120277,5.93,23,0.66,0.55,4.91,4,214845,482667,rising,medium,high,4.4,True,failed,True,sudden_address_change,manufacturing,2.6,5.3,6.5,False,high
123327,38,contract,440,good,moderate,low,False,False,694887,10.75,14,0.87,0.4,1.54,5,861836,674877,rising,medium,high,11.6,False,passed,False,"multiple_ids_used,unusual_large_transaction",manufacturing,2.8,5.1,7.0,True,high
66576,41,contract,504,mixed,spending_heavy,high,False,True,224920,5.07,11,0.93,0.22,3.78,5,573536,791215,falling,low,medium,5.1,True,passed,True,unusual_large_transaction,construction,7.0,9.2,4.5,False,high
72349,38,freelancer,469,default,spending_heavy,high,False,False,465777,8.3,14,0.84,0.57,5.77,1,613337,780076,stable,low,high,12.8,True,failed,True,multiple_ids_used,hospitality,5.9,5.5,6.0,True,medium
70673,29,salaried,767,late_payments,frugal,medium,True,True,157811,10.52,26,0.78,0.33,5.05,0,787115,499158,falling,high,medium,14.0,True,passed,False,"none,unusual_large_transaction",construction,-3.8,10.1,8.4,True,medium
43101,27,self_employed,710,mixed,moderate,medium,False,False,91852,7.24,5,0.9,0.7,3.51,3,524032,432813,falling,medium,low,10.7,False,failed,True,none,hospitality,-1.0,5.1,9.7,True,low
88488,38,self_employed,679,mixed,frugal,low,True,True,537992,10.02,9,0.67,0.66,3.19,5,928164,197007,rising,high,low,12.6,False,failed,False,multiple_ids_used,healthcare,6.3,10.3,1.4,True,medium
80031,51,salaried,475,mixed,spending_heavy,low,True,True,447376,6.16,19,0.83,0.24,3.74,5,919691,215064,falling,high,medium,7.8,False,passed,False,sudden_address_change,retail,7.1,6.5,1.3,True,high
70690,57,contract,511,default,frugal,high,False,False,294430,6.41,19,0.66,0.2,5.39,2,541444,262139,rising,low,medium,9.4,False,failed,False,"none,multiple_ids_used",construction,-4.3,2.3,2.7,True,high
129783,61,salaried,503,mixed,moderate,high,True,False,262760,11.39,8,0.86,0.26,5.58,4,958055,649059,stable,medium,low,9.6,False,failed,False,"none,multiple_ids_used",hospitality,4.1,8.4,5.3,False,low
58424,53,salaried,446,good,spending_heavy,low,True,False,89009,8.93,17,0.9,0.35,4.98,1,488226,749038,stable,medium,low,9.0,False,passed,False,"unusual_large_transaction,none",hospitality,-2.9,9.1,4.4,True,low
127151,48,freelancer,552,mixed,moderate,medium,True,True,214008,10.77,25,0.77,0.49,1.05,3,805280,116287,rising,low,high,12.9,True,passed,True,none,IT,6.1,8.0,6.1,True,medium
71506,39,salaried,530,default,frugal,medium,False,True,327744,6.53,18,0.69,0.27,3.04,2,938063,603845,rising,high,low,11.8,True,failed,False,none,construction,3.9,6.0,6.1,False,medium
28337,32,salaried,487,late_payments,moderate,low,True,True,505411,9.95,14,0.85,0.47,5.29,5,736054,542550,falling,high,low,6.5,False,passed,False,multiple_ids_used,IT,2.1,8.2,9.3,True,high
87630,29,contract,624,good,spending_heavy,low,False,False,953947,10.44,23,0.58,0.11,5.34,0,662538,104505,stable,medium,low,13.1,False,failed,True,"unusual_large_transaction,none",hospitality,5.8,6.4,2.6,False,high
75987,54,contract,451,late_payments,moderate,high,True,False,627901,7.12,8,0.65,0.23,5.36,2,760959,475805,stable,low,low,6.9,False,passed,False,none,retail,-1.3,11.8,9.3,True,medium
69331,42,self_employed,330,good,moderate,high,False,True,118823,7.07,25,0.91,0.14,1.03,3,495641,159783,stable,low,low,3.1,False,failed,True,sudden_address_change,healthcare,-4.5,7.0,9.2,True,low
147893,65,contract,732,default,moderate,medium,True,False,626979,10.97,6,0.64,0.74,3.92,3,493324,719264,stable,low,medium,3.3,False,passed,True,multiple_ids_used,construction,4.7,4.9,2.2,False,low
65119,25,freelancer,461,mixed,frugal,high,True,True,86087,8.37,30,0.54,0.36,5.01,2,306903,102495,stable,high,medium,11.2,False,passed,True,"sudden_address_change,multiple_ids_used",construction,-2.6,3.0,5.5,True,medium
40234,24,contract,749,mixed,moderate,medium,True,False,789273,10.73,15,0.91,0.3,1.19,3,164904,752147,stable,high,medium,14.0,False,passed,True,sudden_address_change,hospitality,2.0,10.0,9.4,False,high
140752,53,freelancer,735,good,moderate,low,True,True,653813,10.36,12,0.91,0.75,5.07,5,351900,321655,falling,high,high,5.9,False,failed,True,"sudden_address_change,none",manufacturing,2.0,4.4,3.4,True,medium
136449,52,contract,711,default,spending_heavy,medium,False,True,833760,7.24,12,0.62,0.22,4.42,4,148288,848389,stable,medium,medium,8.9,True,passed,True,none,construction,-0.2,3.2,1.6,True,low
103787,26,freelancer,333,late_payments,spending_heavy,low,False,True,727588,8.58,21,0.84,0.56,3.69,4,859530,788233,rising,medium,high,4.1,False,passed,False,unusual_large_transaction,construction,-5.0,9.6,8.7,False,high
59032,59,contract,674,late_payments,frugal,high,True,False,145738,6.73,16,0.73,0.48,3.16,2,756999,902520,stable,medium,medium,14.8,False,failed,True,"multiple_ids_used,none",manufacturing,5.3,7.0,1.7,True,low
72548,31,contract,470,mixed,spending_heavy,low,False,True,676586,5.46,17,0.62,0.46,2.39,3,117988,495130,rising,low,high,8.2,True,passed,True,sudden_address_change,healthcare,4.6,3.2,6.1,True,high
145642,48,self_employed,665,mixed,spending_heavy,medium,True,True,520557,7.93,22,0.78,0.77,1.25,5,463154,230386,stable,high,medium,8.9,False,passed,True,none,retail,1.8,11.6,5.9,False,low
135369,60,self_employed,385,mixed,spending_heavy,high,False,True,84866,11.28,12,0.7,0.37,1.89,4,310259,759199,falling,high,low,5.5,False,failed,False,sudden_address_change,manufacturing,7.0,11.0,3.0,True,high
40362,53,self_employed,816,mixed,moderate,high,True,False,733925,7.92,26,0.93,0.75,1.81,0,702310,947174,stable,medium,low,9.1,False,failed,True,"none,multiple_ids_used",IT,-1.9,7.4,2.1,True,high
63719,58,freelancer,701,default,moderate,high,True,True,383129,5.85,10,0.5,0.27,5.55,3,886363,843611,stable,low,low,9.2,False,passed,False,"none,sudden_address_change",IT,4.9,7.6,4.2,False,medium
139730,62,contract,710,default,frugal,high,False,False,327809,11.73,30,0.59,0.13,2.11,4,643965,727464,falling,medium,low,14.8,False,passed,False,multiple_ids_used,hospitality,2.0,6.8,4.3,False,low
112489,65,freelancer,635,late_payments,moderate,high,False,True,107761,5.04,14,0.65,0.61,3.3,4,206289,942451,falling,medium,medium,14.6,True,passed,True,unusual_large_transaction,hospitality,-1.0,11.1,9.4,True,medium
84368,64,freelancer,778,good,spending_heavy,medium,False,True,189893,6.35,10,0.85,0.59,2.18,0,257989,149801,stable,high,medium,4.6,False,passed,False,sudden_address_change,healthcare,-4.6,6.9,8.0,False,medium
99094,49,self_employed,388,mixed,spending_heavy,medium,False,False,623393,8.48,9,0.76,0.58,2.81,2,443628,285253,rising,low,medium,6.6,True,failed,True,"sudden_address_change,none",retail,-1.5,3.6,4.1,False,low
88452,23,contract,703,late_payments,moderate,medium,False,True,409644,9.77,25,0.73,0.18,4.32,4,821220,612877,falling,low,high,8.9,True,passed,True,"multiple_ids_used,unusual_large_transaction",manufacturing,-2.6,2.1,9.3,False,high
147898,25,contract,562,mixed,spending_heavy,low,False,True,852201,6.79,9,0.88,0.19,4.83,0,849216,303744,rising,low,high,9.1,True,failed,False,"sudden_address_change,unusual_large_transaction",hospitality,-1.9,8.2,1.2,False,high
43945,64,salaried,515,mixed,moderate,low,False,True,731295,5.72,25,0.6,0.36,4.28,1,962054,500134,falling,medium,low,14.5,False,failed,True,none,hospitality,4.1,7.8,8.7,False,high
141202,53,self_employed,705,good,frugal,medium,True,True,964149,8.61,27,0.67,0.74,5.92,4,950198,697234,stable,medium,low,13.9,True,failed,False,"none,sudden_address_change",IT,-1.1,9.0,3.2,False,medium
117567,56,freelancer,518,good,moderate,low,False,False,752286,10.76,19,0.88,0.52,1.1,2,985371,340815,rising,medium,medium,6.2,False,passed,False,"multiple_ids_used,none",healthcare,-3.4,9.0,1.5,False,high
20371,57,contract,524,default,spending_heavy,low,False,False,185008,8.25,16,0.77,0.54,3.14,5,224771,321739,falling,low,high,8.4,False,passed,False,"multiple_ids_used,unusual_large_transaction",hospitality,5.4,10.2,5.6,False,high
37393,34,self_employed,492,default,moderate,high,False,True,122391,10.53,26,0.63,0.15,2.38,0,785811,182166,stable,low,medium,9.9,False,failed,True,sudden_address_change,construction,1.6,8.7,5.0,False,medium
35037,39,salaried,434,mixed,frugal,medium,True,False,508267,6.1,11,0.6,0.36,3.12,4,800512,799867,stable,medium,low,12.8,False,failed,False,unusual_large_transaction,hospitality,4.8,8.8,5.5,True,high
100759,39,salaried,765,good,spending_heavy,medium,True,True,972358,5.42,11,0.88,0.28,4.58,3,780258,653076,rising,high,high,12.1,False,failed,True,none,hospitality,-3.0,11.8,1.9,False,high
93947,44,salaried,793,good,frugal,high,True,False,83799,10.26,16,0.82,0.78,4.73,1,913363,841172,stable,medium,medium,7.0,False,passed,True,none,IT,5.3,8.0,5.9,False,high
75814,65,contract,353,good,moderate,high,True,True,54126,7.07,12,0.62,0.16,5.16,2,155316,795739,falling,low,medium,10.1,False,failed,True,"unusual_large_transaction,none",construction,7.8,3.9,2.1,False,medium
118475,60,contract,826,mixed,moderate,high,True,True,919090,7.4,20,0.86,0.67,3.05,1,231714,638048,stable,low,high,8.1,False,passed,True,none,retail,-3.3,6.5,7.0,True,low
26849,52,freelancer,670,mixed,moderate,medium,False,False,708269,8.69,22,0.53,0.39,2.47,1,356305,221269,stable,medium,low,10.1,True,failed,True,"unusual_large_transaction,none",retail,-2.5,3.9,8.4,False,high
51579,44,freelancer,842,default,spending_heavy,medium,True,True,618570,10.58,29,0.75,0.51,3.13,4,676286,748192,falling,high,low,6.6,True,failed,True,none,healthcare,-0.6,10.7,5.4,False,low
116133,33,self_employed,528,late_payments,moderate,medium,False,False,906257,5.38,10,0.93,0.69,3.3,3,122118,667151,stable,low,high,14.5,True,passed,True,none,manufacturing,2.9,7.9,8.6,True,low
86019,44,freelancer,678,good,spending_heavy,medium,False,False,989246,5.0,21,0.71,0.22,3.65,0,474552,731238,rising,low,medium,12.6,True,passed,True,"sudden_address_change,unusual_large_transaction",IT,-0.0,2.4,4.7,True,high
73794,59,salaried,801,late_payments,spending_heavy,low,False,False,899665,7.44,20,0.8,0.64,4.6,1,338506,604104,stable,low,low,8.9,True,passed,True,sudden_address_change,healthcare,-0.2,3.1,7.8,False,high
111547,22,contract,654,good,frugal,low,True,False,937273,8.63,5,0.68,0.36,2.98,2,674957,474556,stable,high,low,13.1,False,passed,False,"sudden_address_change,unusual_large_transaction",manufacturing,-1.4,6.3,5.4,True,high
31372,45,salaried,781,late_payments,moderate,high,False,False,232146,8.56,22,0.83,0.7,1.18,4,932160,149087,stable,low,high,6.3,False,failed,True,"unusual_large_transaction,none",hospitality,6.0,9.8,8.4,True,high
104452,38,salaried,586,default,frugal,high,False,False,868739,9.3,21,0.79,0.77,3.54,0,331708,570802,rising,high,high,7.4,True,passed,True,"sudden_address_change,unusual_large_transaction",healthcare,-2.4,2.4,3.0,True,high
65831,40,contract,587,late_payments,spending_heavy,medium,True,True,265402,11.01,7,0.55,0.63,2.84,0,316543,464279,rising,low,high,5.7,False,failed,False,unusual_large_transaction,IT,-0.9,2.6,1.2,False,high
